,X,Name,Product,ML115_Empty_6hr,ML115_Empty_12hr,ML115_Empty_24hr,ML115_TE_6hr,ML115_TE_12hr,ML115_TE_24hr,LAR1_Empty_6hr,LAR1_Empty_12hr,LAR1_Empty_24hr,LAR1_TE_6hr,LAR1_TE_12hr,LAR1_TE_24hr
3585,b3661,nlpA,cytoplasmic membrane lipoprotein-28,0,0,0,0.005768112,0.987639898,1.763542294,-0.212784516,0.147499527,-0.218623052,-0.48374195,0.322435317,0.640903226
3586,b4555,yicS,putative periplasmic protein,0,0,0,-0.136719562,0.747975831,-0.158123942,-0.145659898,-0.329153571,-0.427144228,0.029600568,-0.138799689,-0.12693803
3587,b3662,nepI,putative transporter,0,0,0,0.383867251,-0.238438287,0.738686148,-0.332027021,-0.073722558,0.519588646,-0.031649484,0.018019564,0.280435667
3588,b3663,yicN,DUF1198 family protein,0,0,0,0.064324385,0.218791046,-0.24402968,-0.314636704,-0.309998394,-0.555713624,-0.356989506,-0.534788762,-0.730518982
3589,b3664,yicO,putative adenine permease,0,0,0,-0.335594921,0.600845485,0.439242874,0.091788749,0.215936354,1.156180894,-0.008932146,-0.254909287,-0.263637608
3590,b3665,ade,cryptic adenine deaminase,0,0,0,0.041220475,0.761484203,-0.078811648,-0.14871731,-0.380881181,-0.427514288,-0.23523848,-0.217756171,-0.424146049
3591,b3666,uhpT,hexose phosphate transporter,0,0,0,0.355386739,-0.201708475,-0.242068032,0.52509005,0.327326025,-0.10646667,0.078097492,0.070288352,-0.042021663
3592,b3667,uhpC,membrane protein regulates uhpT expression,0,0,0,-0.624035318,-0.344924279,0.829333842,-0.036173881,-0.425843436,0.772707295,-0.240257458,-0.47595666,0.277184836
3593,b3668,uhpB,sensory histidine kinase in two-component regulatory sytem with UhpA,0,0,0,-0.283359043,-0.999996162,-0.999997532,-0.088293121,0.17809014,0.552881173,1.351459035,0.783588263,0.381511782
3594,b3669,uhpA,response regulator in two-component regulatory system wtih UhpB,0,0,0,-0.607233679,2.446912899,1.442015142,-0.165395682,-0.279688587,2.436819157,-0.191245688,0.503602414,1.254973904
3595,b3670,ilvN,acetolactate synthase 1 small subunit,0,0,0,-0.149468734,43768.5075,0.207534003,-0.999994292,110220.6112,11.36223719,-0.286246121,82192.4568,-0.241818025
3596,b3671,ilvB,acetolactate synthase 2 large subunit,0,0,0,0.41079979,-0.140315043,-0.206959184,-0.055885838,-0.232529617,-0.127306528,-0.135012366,-0.271463584,-0.021880025
3597,b3672,ivbL,ilvB operon leader peptide,0,0,0,4.689400224,2.597063297,-0.999994102,-0.660655482,-0.304343706,-0.548512621,-0.559276758,-0.348720589,-0.999994102
3598,b4616,istR,-,0,0,0,-0.682848583,-0.437053699,-0.295694503,-0.224115818,0.00881522,0.014603645,-0.710355918,-0.541738222,0.131340953
3599,b4618,tisB,"toxic membrane persister formation peptide, LexA-regulated",0,0,0,0.58063224,0.094069804,-0.999996627,-0.737837921,-0.060195723,0.179179558,-0.379511898,-0.683905286,-0.799312915
3600,b3673,emrD,multidrug efflux system protein,0,0,0,-0.410618977,0.329433535,-0.082183792,-0.169470509,0.802425786,-0.130596586,0.087934268,2.290821895,0.839322569
3601,b3674,yidF,putative Cys-type oxidative YidJ-maturating enzyme,0,0,0,0.340108744,-0.433415767,-0.799778891,0.413523333,-0.281664869,-0.534875563,0.932652401,0.205012177,1.692179139
3602,b3675,yidG,inner membrane protein,0,0,0,-0.332012442,-0.493356968,-0.402808741,8.33795207,0.435748007,1.252930186,13.48714149,1.182847107,7.338232286
3603,b3676,yidH,DUF202 family inner membrane protein,0,0,0,-0.281138004,-0.187907598,-0.399539866,5.95235313,1.481774428,2.743240369,9.423911921,3.085294569,12.11742678
3604,b3677,yidI,inner membrane protein,0,0,0,-0.132312588,-0.416582,-0.600280723,1.62676,0.398996206,-0.14961125,0.436317388,0.008269793,-0.300236156
3605,b3678,yidJ,sulfatase/phosphatase superfamily protein,0,0,0,-0.009803258,-0.271072123,0.205474512,0.975948941,0.466974679,1.514311448,0.715394511,0.324194548,1.673388208
3606,b3679,yidK,putative transporter,0,0,0,0.176568363,0.006679984,0.426589692,0.6743,0.076781771,1.145544353,0.70357477,-0.448836609,0.529335193
3607,b3680,yidL,AraC family putative transcriptional regulator,0,0,0,2.69844498,-0.726401247,0.463156967,1.966749662,-0.36193509,-0.200241108,6.829981059,0.013887743,-0.166190797
3608,b3684,yidP,UTRA domain-containing GntR family putative transcriptional regulator,0,0,0,-0.288483672,-0.828153302,-0.570942179,-0.511032991,0.492270543,0.325383318,-0.068603413,0.657837807,0.900734594
3609,b3685,yidE,putative transporter,0,0,0,-0.476467751,-0.264018054,-0.24196905,-0.048509874,0.279645224,0.648425036,-0.156389236,0.112905989,0.191188232
3610,b3686,ibpB,heat shock chaperone,0,0,0,4.162896163,-0.272802642,-0.667395479,4.279724986,-0.072742138,-0.863547168,0.059313402,-0.092613387,-0.621857272
3611,b3687,ibpA,heat shock chaperone,0,0,0,3.869958537,1.560544386,-0.029048825,2.572311593,0.808228719,0.059513539,2.942659293,0.952844457,-0.410296538
3612,b3688,yidQ,DUF1375 family outer membrane protein,0,0,0,-0.081240345,0.284132403,-0.394915183,-0.61188525,0.110631468,-0.226466418,-0.487873758,0.050024817,-0.457822283
3613,b3689,yidR,DUF3748 family protein,0,0,0,-0.214894913,-0.457463099,-0.755365212,-0.751132396,-0.570522643,-0.522702925,-0.772611505,-0.812074641,-0.862862734
3614,b3690,cbrA,"colicin M resistance protein; FAD-binding protein, putative oxidoreductase",0,0,0,-0.233678759,-0.877993653,-0.562869208,-0.20306802,-0.610534558,-0.200561327,-0.080260342,-0.601187171,0.423439657
3615,b3691,dgoT,D-galactonate transporter,0,0,0,-0.287416079,0.44654793,-0.132241459,0.388492049,0.704392516,0.999289585,0.563389819,1.177466077,0.437214051
3616,b4478,dgoD,galactonate dehydratase,0,0,0,0.915518539,-0.491216073,0.196433262,1.128634131,-0.060960271,0.721192034,1.164728717,-0.159045412,1.028286012
3617,b4477,dgoA,2-oxo-3-deoxygalactonate 6-phosphate aldolase,0,0,0,-0.999995386,-0.999990501,-0.609765397,0.26105474,0.86713994,0.355802008,-0.182005126,0.884346772,-0.492008838
3618,b3693,dgoK,2-oxo-3-deoxygalactonate kinase,0,0,0,-0.27694225,0.21272928,-0.375044604,-0.036571571,0.053080066,0.24244339,0.005640662,0.254099462,-0.354811908
3619,b4479,dgoR,putative DNA-binding transcriptional regulator,0,0,0,-0.999994895,-0.743781692,-0.477863192,0.109082079,-0.093374436,1.225700016,0.287855182,0.231754487,0.879710255
3620,b3696,yidX,putative lipoprotein,0,0,0,-0.006059835,0.745306616,0.354986188,-0.543942763,0.160869217,0.930700319,-0.50155719,0.836289038,-0.241374774
3621,b3697,yidA,sugar phosphate phosphatase; substrates include erythrose 4-P and mannose 1-P phosphatase,0,0,0,0.291929864,-0.63880477,-0.472107802,1.941143875,0.606824686,0.155034602,2.037467041,0.872484224,0.316027637
3622,b3698,yidB,DUF937 family protein,0,0,0,2.062321019,-0.593518834,0.574248032,12.61180862,0.67483419,2.355174285,17.25455175,1.882373014,1.298639612
3623,b3699,gyrB,"DNA gyrase, subunit B",0,0,0,-0.327694908,0.266374894,0.445319462,-0.253819712,-0.078291647,0.099222702,-0.182994063,0.022232154,0.54401
3624,b3700,recF,gap repair protein,0,0,0,-0.08361138,-0.378278955,-0.573582094,0.352855634,0.15420625,-0.13297416,0.048123792,-0.389741112,0.050409871
3625,b3701,dnaN,"DNA polymerase III, beta subunit",0,0,0,-0.349384864,1.419208648,1.261159623,-0.591427545,0.266381816,-0.025578103,-0.342950497,-0.149369813,-0.283559601
3626,b3702,dnaA,"chromosomal replication initiator protein DnaA, DNA-binding transcriptional dual regulator",0,0,0,-0.449950593,-0.071389872,1.419048497,0.034906179,0.532177919,0.526554464,0.234794323,0.28120514,0.75111655
3627,b3703,rpmH,50S ribosomal subunit protein L34,0,0,0,1.115698265,0.480819526,-0.581345845,1.786948075,0.184388671,0.245520221,-0.260062887,2.287523021,-0.73983963
3628,b3704,rnpA,protein C5 component of RNase P,0,0,0,-0.585340324,0.367858287,-0.742477335,-0.446522008,1.328232455,-0.47394829,-0.493709194,1.13022343,-0.593192983
3629,b4557,yidD,"membrane protein insertion efficiency factor, inner membrane protein, UPF0161 family",0,0,0,-0.741443234,-0.24837576,0.599633355,0.040092257,-0.078751751,0.46131971,1.200230884,-0.151711067,4.368172286
3630,b3705,yidC,membrane protein insertase,0,0,0,-0.151055077,-0.099426574,-0.125461115,0.673695248,0.138286869,0.131345126,-0.083369489,-0.192204162,0.214175964
3631,b3706,mnmE,tRNA U34 5-methylaminomethyl-2-thiouridine modification GTPase,0,0,0,0.85630539,-0.244559722,-0.756157214,1.501837473,-0.026883676,-0.421436036,1.591773802,0.333717054,-0.329793128
3632,b3707,tnaC,tryptophanase leader peptide,0,0,0,0,0,0,0,0,0,0,0,0
3633,b3708,tnaA,"tryptophanase/L-cysteine desulfhydrase, PLP-dependent",0,0,0,-0.005156039,-0.781550211,-0.759210324,0.763375324,0.131122378,-0.047925028,2.111544259,0.286737436,-0.435647455
3634,b3709,tnaB,tryptophan transporter of low affinity,0,0,0,0.148156487,-0.112187333,0.475713467,0.393917412,-0.293635922,-0.125431112,0.199083021,-0.219839658,-0.253921184
3635,b3710,mdtL,multidrug efflux system protein,0,0,0,-0.446118968,-0.029840122,0.341819525,-0.625009583,-0.168850046,0.04597038,-0.384727726,-0.516908294,-0.235765981
3636,b3711,yidZ,putative DNA-binding transcriptional regulator,0,0,0,-0.351242188,-0.34519831,-0.360633059,-0.685372342,-0.495563417,-0.480071935,-0.607518662,-0.642251738,-0.393610529
3637,b3712,yieE,phosphopantetheinyl transferase superfamily protein,0,0,0,-0.696792595,0.958933294,-0.528975876,0.22851749,1.359775429,-0.153995751,0.272679229,1.251334125,-0.301531878
3638,b3713,chrR,"chromate reductase, Class I, flavoprotein",0,0,0,0.41944271,-0.050113011,0.779895686,2.046136221,0.471907421,0.462725045,-0.018218956,0.697624871,1.859114744
3639,b3714,purP,"adenine permease, high affinity; adenine:H+ symporter",0,0,0,-0.746474949,-0.162677057,-0.145150544,-0.604221912,0.660919578,0.640916795,-0.607584408,-0.168650216,10.4691758
3640,b3715,yieH,phosphoenolpyruvate and 6-phosphogluconate phosphatase,0,0,0,-0.087235207,-0.664238852,-0.221886202,-0.081274022,-0.152823282,-0.21161988,0.028349293,-0.074405305,-0.60575308
3641,b3716,cbrB,"PRK09823 family inner membrane protein, creBC regulon",0,0,0,0.52037802,-0.304379119,0.13414785,0.102131568,-0.606997766,-0.357887863,0.008995953,-0.752535183,-0.605911359
3642,b3717,cbrC,UPF0167 family protein,0,0,0,-0.016011466,2.548227722,-0.520624069,1.151641083,0.936010949,-0.404309528,2.56338231,0.781759644,-0.684614138
3643,b3718,yieK,putative 6-phosphogluconolactonase,0,0,0,-0.541593467,-0.62538784,-0.392398241,-0.039272595,0.25636882,0.03056606,0.074763545,-0.062279128,2.086475791
3644,b3719,yieL,putative xylanase,0,0,0,-0.666425385,-0.28692122,-0.378772857,-0.644999811,0.713552824,0.712724264,-0.414799741,0.183486034,3.402233449
3645,b3720,bglH,"carbohydrate-specific outer membrane porin, cryptic",0,0,0,-0.279780402,-0.254900121,-0.343341762,-0.126702143,1.298492235,0.580758599,0.381653312,1.94317749,3.437251432
3646,b3721,bglB,cryptic phospho-beta-glucosidase B,0,0,0,-0.099671231,0.192298974,0.30836854,-0.467784001,0.640087704,0.443671782,-0.569992826,0.541284814,2.276140342
3647,b3722,bglF,fused beta-glucoside-specific PTS enzymes: IIA component/IIB component/IIC component,0,0,0,-0.219724467,-0.264402164,0.296941561,0.135536339,-0.015279357,0.161767738,-0.045800749,-0.040198113,0.499433109
3648,b3723,bglG,transcriptional antiterminator of the bgl operon,0,0,0,-0.739195727,-0.484192254,-0.644548274,0.854985938,0.194948311,1.227650311,-0.00994554,-0.294085117,0.966026535
3649,b3724,phoU,negative regulator of PhoR/PhoB two-component regulator,0,0,0,-0.401788569,-0.903609563,-0.30480013,0.057772455,-0.193289937,1.350973298,-0.285158843,0.083302877,1.705359327
3650,b3725,pstB,phosphate transporter subunit,0,0,0,-0.117584523,-0.075388625,-0.280912993,0.081697222,1.729325395,1.068654566,-0.44675759,1.062649638,0.836683612
3651,b3726,pstA,phosphate transporter subunit,0,0,0,1.072959603,-0.553426532,-0.750946714,1.040163065,-0.191842773,-0.286671146,1.160823722,-0.389026037,0.425949004
3652,b3727,pstC,phosphate transporter subunit,0,0,0,-0.238239169,0.140072286,-0.435781754,-0.113376785,-0.191232157,-0.366166773,-0.423551657,-0.426379719,-0.496103752
3653,b3728,pstS,"periplasmic phosphate binding protein, high-affinity",0,0,0,-0.314355188,-0.448480235,-0.499029518,-0.571754548,0.032980161,-0.030826285,-0.494060719,-0.47248018,-0.337675618
3654,b3729,glmS,L-glutamine:D-fructose-6-phosphate aminotransferase,0,0,0,-0.421076377,-0.341488248,0.459096404,-0.253057232,0.341376639,0.64102118,-0.167558128,0.250916337,1.062443779
3655,b3730,glmU,fused N-acetyl glucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyl transferase,0,0,0,0.683596755,-0.067551934,-0.40664205,-0.112620964,0.166928959,0.042045014,-0.059420145,0.121797351,0.107319612
3656,b3731,atpC,"F1 sector of membrane-bound ATP synthase, epsilon subunit",0,0,0,0.163440205,2.586377348,0.168105662,-0.412728589,-0.167967471,-0.355828284,-0.15856317,0.270891391,0.880384245
3657,b3732,atpD,"F1 sector of membrane-bound ATP synthase, beta subunit",0,0,0,0.134985019,2.701237541,-0.154073138,-0.32949657,0.753848711,-0.071332049,-0.252865789,0.895043958,-0.182151946
3658,b3733,atpG,"F1 sector of membrane-bound ATP synthase, gamma subunit",0,0,0,0.257700383,1.789203453,0.276193183,-0.283197486,0.355489233,0.594388181,-0.150538849,1.654640045,0.730703432
3659,b3734,atpA,"F1 sector of membrane-bound ATP synthase, alpha subunit",0,0,0,-0.009467249,0.399023064,-0.098129868,-0.673717143,-0.06601368,-0.358742943,-0.495390009,-0.257371202,-0.456019916
3660,b3735,atpH,"F1 sector of membrane-bound ATP synthase, delta subunit",0,0,0,0.833347152,-0.387066583,1.013508361,0.513109294,0.020119379,-0.480430105,-0.005675611,0.851660573,-0.2674852
3661,b3736,atpF,"F0 sector of membrane-bound ATP synthase, subunit b",0,0,0,0.412553127,0.525548625,-0.781169206,-0.085778255,0.614079193,-0.756374832,-0.20692668,0.936587972,-0.186610741
3662,b3737,atpE,"F0 sector of membrane-bound ATP synthase, subunit c",0,0,0,-0.076993052,1.289628517,0.949345578,-0.537158794,1.431902851,0.444965211,-0.449060825,0.637360605,-0.255437695
3663,b3738,atpB,"F0 sector of membrane-bound ATP synthase, subunit a",0,0,0,0.054395175,0.177190849,0.132677689,-0.602735821,-0.036284115,0.079755686,-0.320064351,-0.218596526,-0.339441449
3664,b3739,atpI,"ATP synthase, membrane-bound accessory factor",0,0,0,0.168161114,-0.287129855,-0.068513602,0.196455448,-0.220049047,0.379872024,-0.303048526,-0.696294648,-0.531583997
3665,b3740,rsmG,"16S rRNA m(7)G527 methyltransferase, SAM-dependent; glucose-inhibited cell-division protein",0,0,0,0.195202717,0.068143572,-0.543109977,-0.235389223,-0.240275258,-0.467518706,-0.495391955,-0.467698583,-0.807365594
3666,b3741,mnmG,5-methylaminomethyl-2-thiouridine modification at tRNA U34,0,0,0,0.066275707,-0.326478218,0.195857777,0.569166985,0.362024493,0.147299735,0.333807437,0.245046442,0.185498689
3667,b3742,mioC,FMN-binding protein MioC,0,0,0,-0.32036935,-0.808611204,0.585663872,-0.403436312,0.090003373,0.46989131,-0.270990571,-0.052731011,0.194186786
3668,b3743,asnC,transcriptional activator of asnA; autorepressor,0,0,0,-0.072222412,-0.056192685,-0.560872505,-0.202628981,1.018518533,0.185085506,-0.367688141,0.585783483,-0.366263945
3669,b3744,asnA,asparagine synthetase A,0,0,0,-0.368833565,0.447976215,0.922770093,-0.604974511,1.256026631,0.790958505,-0.554974023,4.784097923,1.496514833
3670,b3745,viaA,stimulator of RavA ATPase activity; von Willebrand factor domain protein,0,0,0,1.311677211,-0.378279695,0.095601708,-0.197695056,-0.128850658,0.368364307,0.077668306,0.081507058,0.265351678
3671,b3746,ravA,"hexameric AAA+ MoxR family ATPase, putative molecular chaperone",0,0,0,-0.22531598,0.061935859,0.05260279,-0.177323536,0.398391311,1.397719783,0.231363574,0.031969054,0.296103057
3672,b3747,kup,potassium transporter,0,0,0,-0.549465596,-0.183794071,0.240927089,-0.265108297,0.290253899,0.424818744,-0.394543251,-0.001243985,-0.159627951
3673,b3748,rbsD,putative cytoplasmic sugar-binding protein,0,0,0,-0.457355912,-0.556836954,-0.818391891,-0.391174776,0.216154067,0.325007856,-0.561194915,0.115886756,0.138084339
3674,b3749,rbsA,fused D-ribose transporter subunits of ABC superfamily: ATP-binding components,0,0,0,-0.41490718,-0.241525638,-0.242447908,-0.267579557,0.877953763,0.057588884,-0.264076398,0.771817474,-0.139612386
3675,b3750,rbsC,D-ribose transporter subunit,0,0,0,-0.301578327,0.935569747,-0.296122716,-0.004529958,1.933732572,0.217416626,-0.304186636,1.008450675,0.839203629
3676,b3751,rbsB,D-ribose transporter subunit,0,0,0,-0.525101099,-0.067022807,-0.290022141,0.199511882,0.416012922,0.96263954,0.49474859,0.601364815,0.370208132
3677,b3752,rbsK,ribokinase,0,0,0,-0.468234745,1.323769582,-0.017385853,-0.095362974,0.210906651,-0.148585884,-0.255659505,-0.047299037,-0.440130666
3678,b3753,rbsR,transcriptional repressor of ribose metabolism,0,0,0,-0.585525212,1.087723275,0.838044684,-0.693148667,0.187359085,0.523890245,-0.598952579,0.78072565,0.566441698
3679,b3754,hsrA,putative multidrug or homocysteine efflux system,0,0,0,0.689949311,0.10798393,1.465799199,0.685855331,-0.162194011,-0.340114117,0.54046988,-0.059871963,0.062267371
3680,b3755,yieP,putative transcriptional regulator,0,0,0,-0.434102166,1.784811079,0.868064194,-0.19807089,0.722201977,0.270891791,0.603946354,1.104415926,0.676877646
3681,b3756,rrsC,16S ribosomal RNA of rrnC operon,0,0,0,-0.693249676,-0.573383819,-0.066268875,-0.642770323,-0.095304581,-0.06971764,-0.871879247,-0.79930703,-0.756782108
3682,b3757,gltU,Glu tRNA,0,0,0,5.301702005,0.75371438,0.367256433,-0.467109588,-0.679156172,-0.28664772,3.459209243,1.381744744,1.551455514
3683,b3758,rrlC,23S ribosomal RNA of rrnC operon,0,0,0,-0.731201143,-0.606320271,0.026142276,-0.595573891,0.198227432,-0.085398293,-0.906857116,-0.835757645,-0.718713245
3684,b3759,rrfC,5S ribosomal RNA of rrnC operon,0,0,0,-0.644274915,-0.580734936,-0.236885808,-0.424134542,-0.520793238,-0.197850356,-0.790294502,-0.838934331,-0.906415213
3685,b3760,aspT,Asp tRNA,0,0,0,-0.371145043,-0.092038481,0.876085667,-0.921641211,-0.340110778,0.049518182,-0.894918728,-0.494772286,-0.636012281
3686,b3761,trpT,Trp tRNA,0,0,0,-0.418671547,-0.136176249,0.430121808,-0.974999975,-0.163862139,0.551161857,-0.894999902,0.091771674,-0.8225551
3687,b4480,hdfR,flhDC operon transcriptional repressor,0,0,0,0.406923649,-0.830210795,-0.857734452,42.38586472,1.195966807,1.049804858,63.64943108,2.832352287,1.549020724
3688,b3764,yifE,UPF0438 family protein,0,0,0,-0.292805095,-0.374836492,-0.389338325,-0.519837143,-0.286841822,-0.542434971,-0.45849283,-0.613514218,-0.398041001
3689,b3765,yifB,bifunctional magnesium chelatase family protein and putative transcriptional regulator,0,0,0,0.102534683,0.147655113,-0.436990189,5.906729528,1.866691176,1.532306241,6.226710573,3.988166887,2.378561288
3690,b3766,ilvL,ilvG operon leader peptide,0,0,0,-0.050709729,0.652053226,-0.760807439,-0.901573591,-0.866917118,-0.706601752,-0.47528883,-0.692738144,-0.999992252
3691,b4669,ilvX,uncharacterized protein,0,0,0,-0.999981499,0,-0.999962235,-0.999981499,18326.4126,-0.269637162,0.600503496,31483.563,-0.999962235
3692,b3769,ilvM,acetolactate synthase 2 small subunit,0,0,0,-0.99998962,-0.999986537,0,-0.727532694,-0.279232534,53668.0939,-0.630017416,-0.999986537,19381.7936
3693,b3770,ilvE,branched-chain amino-acid aminotransferase,0,0,0,-0.681468015,-0.218877829,0.031400368,0.149770747,-0.087496992,2.229850464,-0.151310023,0.02540971,0.242381096
3694,b3771,ilvD,dihydroxyacid dehydratase,0,0,0,-0.13368462,-0.270656446,-0.344913342,1.026054036,0.383874307,0.591222412,0.57689141,0.694544941,0.081590488
3695,b3772,ilvA,"L-threonine dehydratase, biosynthetic; also known as threonine deaminase",0,0,0,-0.311882549,0.127574864,-0.174888747,-0.252815961,0.419512335,0.236109151,-0.350969152,0.439581176,0.052926569
3696,b3773,ilvY,transcriptional activator of ilvC; autorepressor,0,0,0,-0.09756349,-0.03945729,-0.204963172,3.183865643,0.080491635,0.92163202,4.243789089,0.44998948,0.073789824
3697,b3774,ilvC,"ketol-acid reductoisomerase, NAD(P)-binding",0,0,0,0.142060512,-0.097267663,0.311180283,4.713582642,0.013715369,0.465091578,6.121248262,0.55226064,1.906271239
3698,b3775,ppiC,peptidyl-prolyl cis-trans isomerase C (rotamase C),0,0,0,-0.24783841,1.018099404,0.055883826,1.223182497,0.079064139,0.280935924,3.036983182,0.823793857,-0.617364796
3699,b3778,rep,DNA helicase and single-stranded DNA-dependent ATPase,0,0,0,0.078341216,0.339983948,-0.578406615,1.279821494,0.553769115,0.638537073,0.572641865,0.591147457,0.216253685
3700,b3779,gpp,guanosine pentaphosphatase/exopolyphosphatase,0,0,0,0.022335806,-0.296665778,-0.28296075,1.789399613,0.49514854,0.333292247,1.950480236,0.390429189,0.733575268
3701,b3780,rhlB,ATP-dependent RNA helicase,0,0,0,0.728799203,-0.416669684,-0.733417141,-0.134680497,-0.169058612,0.047988047,0.091253202,-0.626571275,-0.87589778
3702,b3781,trxA,thioredoxin 1,0,0,0,0.749134731,0.045442086,0.25669698,-0.039274858,-0.140452811,-0.360911147,0.01624278,-0.098285748,-0.390499096
3703,b3783,rho,transcription termination factor,0,0,0,0.482464423,-0.0833563,1.335990812,0.236007778,-0.307218867,-0.226578925,-0.193450786,-0.14023928,0.260602223
3704,b3784,wecA,UDP-GlcNAc:undecaprenylphosphate GlcNAc-1-phosphate transferase,0,0,0,0.256341232,0.183373619,1.26599362,-0.31301416,-0.041755217,-0.248305727,-0.284974562,-0.226032123,0.785313632
3705,b3785,wzzE,Entobacterial Common Antigen (ECA) polysaccharide chain length modulation protein,0,0,0,-0.603439484,-0.309381651,-0.552267646,-0.232387039,-0.109852921,-0.362136211,-0.167163348,-0.225274073,-0.138159178
3706,b3786,wecB,UDP-N-acetyl glucosamine-2-epimerase,0,0,0,-0.256657516,-0.089688977,-0.085716286,-0.144714424,-0.309279235,-0.238018852,-0.179940142,-0.46380411,-0.51323129
3707,b3787,wecC,UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase,0,0,0,0.000803616,-0.107881572,0.532080571,-0.587504344,0.167742383,0.624727095,-0.238601558,-0.195586961,0.585922655
3708,b3788,rffG,"dTDP-glucose 4,6-dehydratase",0,0,0,-0.355744361,0.765778201,0.125436486,-0.58681234,0.434116238,0.55310895,-0.454703906,-0.03620355,0.1422554
3709,b3789,rffH,glucose-1-phosphate thymidylyltransferase,0,0,0,1.4881588,0.476358338,-0.51785267,0.912189469,1.897275652,0.073209895,2.259485821,2.085174341,1.073645603
3710,b3790,wecD,TDP-fucosamine acetyltransferase,0,0,0,-0.515132828,-0.67005753,-0.407486994,-0.469572004,1.614737857,-0.297795292,-0.008596895,1.224947354,-0.173333599
3711,b3791,wecE,TDP-4-oxo-6-deoxy-D-glucose transaminase,0,0,0,-0.316487209,0.818816107,1.510333923,-0.530631784,0.161997017,0.480293241,-0.139121698,0.355694015,1.370025618
3712,b3792,wzxE,O-antigen translocase,0,0,0,-0.45415462,0.704737541,2.406323329,-0.685050622,-0.187871132,0.893535044,-0.446375969,0.326764548,5.144022244
3713,b4481,wecF,TDP-Fuc4NAc:lipidIIFuc4NAc transferase,0,0,0,-0.764233611,0.805120626,0.064162015,0.054332086,-0.05914217,0.686304696,-0.056345241,-0.126788192,-0.320032925
3714,b3793,wzyE,putative ECA polysaccharide chain elongation protein,0,0,0,-0.340228639,0.534643992,1.994376828,0.031988137,-0.2007235,3.839404339,-0.23807056,-0.175933237,3.535829624
3715,b3794,wecG,UDP-N-acetyl-D-mannosaminuronic acid transferase,0,0,0,0.057879226,0.052920835,0.087727481,-0.514447316,-0.500067333,-0.287276772,-0.27204953,-0.369380562,0.430385471
3716,b3795,yifK,putative APC family amino acid transporter,0,0,0,-0.163936871,0.594773308,-0.42311943,-0.626769738,0.912037092,0.444350993,-0.469729887,0.834370981,-0.51435587
3717,b3796,argX,Arg tRNA,0,0,0,0,0.702104628,214533.799,54313.0438,0.313079272,56964.731,0,-0.999961112,58556.8354
3718,b3797,hisR,His tRNA,0,0,0,1.801536577,0,0,0.093091061,0,0,-0.999958222,82249.7928,79100.1431
3719,b3798,leuT,Leu tRNA,0,0,0,-0.594072608,0.499234722,3.423850509,-0.738624182,-0.682470544,0.670179882,-0.169844381,-0.355653155,-0.300585363
3720,b3799,proM,Pro tRNA,0,0,0,-0.999962998,-0.999961112,0,-0.999962998,-0.999961112,0,-0.999962998,-0.999961112,0
3721,b3800,aslB,putative AslA-specific sulfatase-maturating enzyme,0,0,0,-0.189696829,-0.240991753,0.864674454,-0.041890688,-0.20389648,1.921878188,0.196763032,-0.120740596,0.554856605
3722,b3801,aslA,putative Ser-type periplasmic non-aryl sulfatase,0,0,0,0.110054194,-0.223309465,1.626799223,14.38643494,0.937191796,2.997910929,7.362218801,1.388772577,9.592321602
3723,b4456,glmZ,-,0,0,0,2.144405068,1.411598863,0.172172761,0.172973291,-0.673263306,-0.769464913,0.239243176,-0.138508403,-0.761790994
3724,b3802,hemY,putative protoheme IX synthesis protein,0,0,0,0.31234697,-0.489178181,1.435738174,4.166534465,0.05627071,0.613347457,3.561841171,1.152697276,1.975642379
3725,b3803,hemX,putative uroporphyrinogen III methyltransferase,0,0,0,-0.016526377,-0.37279174,0.818530829,2.507523714,0.009283355,0.267183322,1.409230423,0.879153254,1.427517808
3726,b3804,hemD,uroporphyrinogen III synthase,0,0,0,-0.456617686,-0.314929268,-0.744261237,0.388247681,0.20842078,-0.148353509,0.172287007,0.557047871,-0.187032157
3727,b3805,hemC,hydroxymethylbilane synthase,0,0,0,-0.182618362,-0.387553406,-0.498267051,0.489356633,0.057363645,-0.014244859,0.300085544,0.132877302,-0.173448603
3728,b3806,cyaA,adenylate cyclase,0,0,0,0.30461366,-0.28429048,-0.212805498,0.730722239,0.073852974,-0.117049292,0.504617752,-0.129283326,0.006906924
3729,b3807,cyaY,iron-dependent inhibitor of iron-sulfur cluster formation; frataxin; iron-binding and oxidizing protein,0,0,0,-0.421241622,-0.192735444,-0.321081083,-0.500311707,-0.424739932,-0.048055403,-0.485838254,-0.701681731,-0.689600213
3730,b4558,yifL,putative lipoprotein,0,0,0,-0.103366849,1.657149585,0.742192806,-0.785729718,0.208699489,-0.638798871,-0.674081843,-0.004664643,-0.805499226
3731,b3809,dapF,diaminopimelate epimerase,0,0,0,0.199556868,1.136581032,0.443660347,-0.346851933,0.455351193,-0.367619214,-0.407489623,-0.16884726,-0.46162076
3732,b3810,yigA,DUF484 family protein,0,0,0,305243.929,-0.122950739,-0.574775705,107337.8964,-0.375283325,-0.3657245,106642.3356,0.020411762,-0.452547497
