"","X","Name","Product","ML115_Empty_6hr","ML115_Empty_12hr","ML115_Empty_24hr","ML115_TE_6hr","ML115_TE_12hr","ML115_TE_24hr","LAR1_Empty_6hr","LAR1_Empty_12hr","LAR1_Empty_24hr","LAR1_TE_6hr","LAR1_TE_12hr","LAR1_TE_24hr"
"3583","b3659","setC","putative arabinose efflux transporter",1.697429765,3.855172641,2.267389052,2.461368224,1.993036392,3.089307014,5.709173072,1.201918766,2.395665724,2.863093039,2.464125909,3.127078691
"3584","b3660","yicL","EamA family inner membrane putative transporter",26.02373521,19.89831281,21.51366819,33.22670279,21.74120168,76.75850609,20.32941198,12.14384398,15.48862474,21.59052083,13.4477605,30.40363733
"3585","b3661","nlpA","cytoplasmic membrane lipoprotein-28",27.66043155,11.328616,11.94051454,27.81998003,22.51720915,32.99811694,21.77472,12.9995815,9.330042813,14.27992045,14.98136189,19.59322883
"3586","b4555","yicS","putative periplasmic protein",8.758229864,10.81446254,12.8243254,7.560808515,18.90341915,10.79649251,7.482506993,7.254843578,7.346488832,9.017478445,9.313418501,11.1964308
"3587","b3662","nepI","putative transporter",10.90484475,13.520833,8.142312593,15.09085753,10.29694874,14.15692612,7.284141634,12.52404261,12.37296577,10.55971204,13.76447252,10.42570746
"3588","b3663","yicN","DUF1198 family protein",9.47172298,9.73695717,26.03816866,10.08098574,11.86731621,19.68408269,6.491571278,6.718516084,11.5684036,6.090417271,4.529741904,7.016792188
"3589","b3664","yicO","putative adenine permease",3.408459953,1.767749899,2.155184155,2.264598104,2.829894444,3.101833438,3.721318228,2.149471367,4.646966898,3.378015091,1.317134033,1.58699656
"3590","b3665","ade","cryptic adenine deaminase",106.6893167,65.30430237,67.95376954,111.087101,115.032497,62.598221,90.82276856,40.43112255,38.90256216,81.59188405,51.08388755,39.13144668
"3591","b3666","uhpT","hexose phosphate transporter",7.700808491,5.750460839,8.105359118,10.43757371,4.590544151,6.143310789,11.74442641,7.63273633,7.242408526,8.30222232,6.154651253,7.76475845
"3592","b3667","uhpC","membrane protein regulates uhpT expression",9.517284927,8.400375451,5.405500263,3.578163005,5.502882004,9.888464563,9.173007796,4.823130709,9.582369747,7.230686244,4.402160809,6.903822967
"3593","b3668","uhpB","sensory histidine kinase in two-component regulatory sytem with UhpA",3.237404754,2.605716332,4.051144624,2.32005684,1e-05,1e-05,2.951564184,3.069768718,6.290946215,7.612624658,4.647525067,5.596704027
"3594","b3669","uhpA","response regulator in two-component regulatory system wtih UhpB",1.945216745,1.010632202,0.761014034,0.764015625,3.483561173,1.858407794,1.623486294,0.727969909,2.615467611,1.573202431,1.519589019,1.716066787
"3595","b3670","ilvN","acetolactate synthase 1 small subunit",1.751915882,1e-05,0.255648304,1.490059233,0.437695075,0.30870402,1e-05,1.102216112,3.160384971,1.250436756,0.821934568,0.193827936
"3596","b3671","ilvB","acetolactate synthase 2 large subunit",15.03373494,18.21889619,19.46833343,21.20959009,15.66251099,15.43918302,14.19356206,13.98246323,16.98988749,13.00399481,13.27312934,19.0423658
"3597","b3672","ivbL","ilvB operon leader peptide",2.45483413,0.514298672,1.69541546,13.96653385,1.849964877,1e-05,0.833034504,0.357775108,0.765458682,1.081902456,0.334952136,1e-05
"3598","b4616","istR","-",2.408993256,0.708355396,0.870506247,0.764015625,0.39876605,0.613102335,1.869099761,0.714599705,0.883218811,0.69775064,0.324612203,0.984839367
"3599","b4618","tisB","toxic membrane persister formation peptide, LexA-regulated",4.033217224,3.264949341,2.965013418,6.375033174,3.572082487,1e-05,1.057356614,3.068413354,3.496283213,2.5025633,1.032033228,0.5950399
"3600","b3673","emrD","multidrug efflux system protein",26.77125655,7.473802929,10.3711141,15.77847057,9.935924247,9.518776621,22.23431807,13.47097512,9.016682007,29.12536741,24.59495432,19.07582423
"3601","b3674","yidF","putative Cys-type oxidative YidJ-maturating enzyme",83.74888522,71.47391909,138.5662707,112.2326134,40.49599564,27.74389239,118.3810034,51.34222703,64.45055862,161.8574841,86.12694286,373.0452234
"3602","b3675","yidG","inner membrane protein",2.349689033,4.896387642,5.637425057,1.56956304,2.480720683,3.366620967,21.94128357,7.029978799,12.70072508,34.04027748,10.6880656,47.00615962
"3603","b3676","yidH","DUF202 family inner membrane protein",3.015331999,2.897297659,4.602107389,2.167607578,2.352873416,2.76338202,20.96365286,7.190439241,17.22679416,31.43155517,11.83631439,60.36780672
"3604","b3677","yidI","inner membrane protein",5.57808997,6.896621174,6.166662621,4.840038451,4.023612931,2.464933922,14.65230361,9.648346858,5.244060515,8.011907616,6.953654801,4.315207541
"3605","b3678","yidJ","sulfatase/phosphatase superfamily protein",19.73713942,14.58728815,14.05447311,19.54365115,10.63308098,16.94230911,38.99957973,21.39918235,35.33732263,33.85698063,19.31640744,37.57306268
"3606","b3679","yidK","putative transporter",11.2334918,15.37207348,14.67295638,13.21697106,15.47475869,20.93228833,18.80823532,16.55236851,31.48147871,19.13709321,8.472524149,22.43986857
"3607","b3680","yidL","AraC family putative transcriptional regulator",0.725385415,3.380799171,5.874775217,2.682798047,0.924982439,8.595718288,2.152036935,2.15716932,4.698403721,5.67975406,3.42775084,4.89844164
"3608","b3684","yidP","UTRA domain-containing GntR family putative transcriptional regulator",10.42242821,2.320475479,5.734408731,7.415727847,0.39876605,2.460392916,5.096223546,3.462777202,7.600289673,9.707414067,3.846971979,10.89958905
"3609","b3685","yidE","putative transporter",14.39521316,8.334217112,8.906396497,7.536358322,6.133833326,6.751324198,13.69690318,10.66484112,14.68152697,12.14395677,9.275200136,10.6091947
"3610","b3686","ibpB","heat shock chaperone",1.019234771,3.289615043,11.08402728,5.262203288,2.392199369,3.686597587,5.381279287,3.05032141,1.512446913,1.079689053,2.984952653,4.191344313
"3611","b3687","ibpA","heat shock chaperone",0.983167183,1.605419523,3.174559175,4.787983416,4.110747946,3.082341962,3.512179526,2.902965688,3.363488425,3.876293231,3.135134616,1.872048537
"3612","b3688","yidQ","DUF1375 family outer membrane protein",38.07989163,17.85395066,14.86192924,34.98626809,22.92683656,8.992727734,14.77936761,19.82915943,11.49620136,19.5017118,18.74709128,8.057806872
"3613","b3689","yidR","DUF3748 family protein",721.7186446,993.5291141,712.3853816,566.6249796,539.0262063,174.2742468,179.6123895,426.6982579,340.019459,164.1105165,186.7093153,97.69458342
"3614","b3690","cbrA","colicin M resistance protein; FAD-binding protein, putative oxidoreductase",3.703658855,6.536808258,3.512757988,2.83819245,0.797532099,1.535534681,2.951564184,2.545860917,2.808234583,3.40640193,2.606962991,5.000199025
"3615","b3691","dgoT","D-galactonate transporter",8.733285107,3.619054176,5.674021344,6.223198544,5.235135326,4.923680482,12.12609693,6.168288854,11.34401178,13.65352902,7.880367699,8.154783202
"3616","b4478","dgoD","galactonate dehydratase",2.799342467,6.743911361,4.629116682,5.362192393,3.431193706,5.538429174,5.958775921,6.332800699,7.967598757,6.059817028,5.671323203,9.389172613
"3617","b4477","dgoA","2-oxo-3-deoxygalactonate 6-phosphate aldolase",2.167511002,1.052693942,2.34693728,1e-05,1e-05,0.915856138,2.733350023,1.965526904,3.181982276,1.773012889,1.983640431,1.192223395
"3618","b3693","dgoK","2-oxo-3-deoxygalactonate kinase",9.701312934,5.650653971,5.432947479,7.014609502,6.852713519,3.395349843,9.346520677,5.950591059,6.750129685,9.756034766,7.086482104,3.505273017
"3619","b4479","dgoR","putative DNA-binding transcriptional regulator",1.959038669,2.207267491,1.771745494,1e-05,0.565542342,0.925093537,2.17273468,2.001165134,3.943373974,2.522958102,2.718811635,3.330368174
"3620","b3696","yidX","putative lipoprotein",53.33244238,17.5933117,10.70237101,53.00925658,30.7057233,14.5015649,24.32264629,20.42353398,20.66307112,26.58317243,32.30640542,8.119088626
"3621","b3697","yidA","sugar phosphate phosphatase; substrates include erythrose 4-P and mannose 1-P phosphatase",7.409658226,10.43290444,14.03144633,9.572758744,3.768315323,7.407091045,21.79287091,16.7638484,16.20680603,22.50659265,19.53544897,18.46577116
"3622","b3698","yidB","DUF937 family protein",0.23936324,1.076790541,0.779312177,0.733007081,0.437695075,1.226830661,3.258166613,1.803445614,2.614728176,4.369468651,3.103711997,1.79135784
"3623","b3699","gyrB","DNA gyrase, subunit B",52.90372026,37.49761025,35.87958963,35.56744054,47.48603222,51.85746919,39.47571323,34.56186059,39.43965946,43.22265356,38.33126291,55.39844517
"3624","b3700","recF","gap repair protein",18.81787306,22.79125598,28.91619348,17.24448473,14.16980348,12.33038268,25.45786558,26.3058101,25.07108693,19.72346046,13.90856652,30.37385505
"3625","b3701","dnaN","DNA polymerase III, beta subunit",52.45203224,33.68735072,36.94864963,34.12608608,81.49673018,83.54679465,21.43045558,42.66104837,36.00357327,34.46358174,28.65547744,26.47150527
"3626","b3702","dnaA","chromosomal replication initiator protein DnaA, DNA-binding transcriptional dual regulator",21.0057001,14.33328596,16.08793906,11.55417288,13.31003451,38.91750481,21.73892883,21.96114425,24.55911519,25.93771924,18.36387964,28.17185634
"3627","b3703","rpmH","50S ribosomal subunit protein L34",0.478726479,0.295576245,0.749152279,1.012840781,0.437695075,0.313635714,1.334185839,0.350077156,0.933084312,0.354227489,0.97171371,0.194899734
"3628","b3704","rnpA","protein C5 component of RNase P",2.442583255,1.024962512,2.374384495,1.012840781,1.402003466,0.611457823,1.351916075,2.386350986,1.249049023,1.236657444,2.183399158,0.965916274
"3629","b4557","yidD","membrane protein insertion efficiency factor, inner membrane protein, UPF0161 family",1.296784613,1.591089213,0.766944911,0.335292436,1.195901221,1.226830661,1.348775635,1.465788151,1.120751715,2.853225556,1.349703371,4.117092416
"3630","b3705","yidC","membrane protein insertase",35.80326654,26.93145995,25.37269545,30.39500136,24.25375715,22.18940878,59.92375708,30.65572723,28.70527533,32.81836651,21.75512127,30.80691696
"3631","b3706","mnmE","tRNA U34 5-methylaminomethyl-2-thiouridine modification GTPase",4.177208652,7.198537892,13.99593571,7.754174935,5.438065467,3.412807961,10.45069714,7.005014734,8.097544047,10.82637995,9.600812747,9.380172291
"3632","b3707","tnaC","tryptophanase leader peptide",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"3633","b3708","tnaA","tryptophanase/L-cysteine desulfhydrase, PLP-dependent",2.432588466,2.588889396,3.825656219,2.420045944,0.565542342,0.921178522,4.289566475,2.92835073,3.642311537,7.569106677,3.331220903,2.159018822
"3634","b3709","tnaB","tryptophan transporter of low affinity",12.90859625,10.42827127,10.67471493,14.82108852,9.258351328,15.75282058,17.99351708,7.366156218,9.335773571,15.47847859,8.135723679,7.964178674
"3635","b3710","mdtL","multidrug efflux system protein",35.6771679,29.95001923,25.94852792,19.76090657,29.056307,34.8182414,13.37859607,24.89295711,27.1413916,21.95117224,14.46860587,19.83074778
"3636","b3711","yidZ","putative DNA-binding transcriptional regulator",150.2603882,126.1171879,109.4586646,97.48260075,82.58174778,69.98425153,47.27607398,63.61812326,56.91063169,58.97439828,45.11820479,66.3745817
"3637","b3712","yieE","phosphopantetheinyl transferase superfamily protein",3.500363204,2.243621661,7.800679671,1.061336044,4.39510517,3.674308307,4.300257418,5.294443267,6.599408149,4.454839544,5.051142008,5.448526077
"3638","b3713","chrR","chromate reductase, Class I, flavoprotein",4.561912866,4.046163638,2.952646152,6.475373963,3.843398197,5.255402149,13.89620802,5.955578284,4.318909477,4.478799578,6.868868025,8.441954147
"3639","b3714","purP","adenine permease, high affinity; adenine:H+ symporter",332.1688335,80.17063561,91.76799697,84.21312032,67.12871255,78.44782228,131.4651458,133.1569783,150.5836475,130.3482294,66.64984062,1052.50329
"3640","b3715","yieH","phosphoenolpyruvate and 6-phosphogluconate phosphatase",19.29412195,21.44235289,16.61281223,17.61099522,7.199509029,12.92665842,17.72601106,18.16546214,13.0972109,19.84109666,19.84692809,6.549550058
"3641","b3716","cbrB","PRK09823 family inner membrane protein, creBC regulon",20.00378315,31.97819855,16.8219438,30.41331222,22.24470266,19.0785714,22.04680088,12.56750347,10.80157429,20.18373625,7.913479038,6.629336975
"3642","b3717","cbrC","UPF0167 family protein",0.737857793,0.757117697,1.275528836,0.726043608,2.686426001,0.611457823,1.587605141,1.465788151,0.759820375,2.629269407,1.349001758,0.402283761
"3643","b3718","yieK","putative 6-phosphogluconolactonase",16.40207465,12.46408034,19.28279469,7.518818167,4.669196056,11.71625998,15.75792262,15.65948191,19.87219374,17.62835189,11.68782828,59.515879
"3644","b3719","yieL","putative xylanase",19.56828288,10.02682584,13.39922758,6.527482435,7.14991674,8.323963863,6.946744128,17.18149573,22.9491822,11.4513642,11.86660835,58.98652785
"3645","b3720","bglH","carbohydrate-specific outer membrane porin, cryptic",8.928515595,4.503710172,8.909978928,6.43049191,3.355713905,5.850811064,7.797253537,10.35174286,14.08452581,12.33611314,13.2552184,39.53581676
"3646","b3721","bglB","cryptic phospho-beta-glucosidase B",11.0745504,4.916489323,6.349050761,9.970736334,5.861925174,8.306898276,5.894052909,8.063473687,9.165945428,4.762136118,7.577710334,20.80038133
"3647","b3722","bglF","fused beta-glucoside-specific PTS enzymes: IIA component/IIB component/IIC component",606.146483,348.8814928,250.2501893,472.9612702,256.6364712,324.5598711,688.3013585,343.550808,290.7325963,578.3845202,334.857115,375.2334193
"3648","b3723","bglG","transcriptional antiterminator of the bgl operon",4.241769207,2.566360234,2.602585583,1.106271534,1.323748488,0.925093537,7.868422232,3.066667826,5.797650583,4.19958252,1.811631884,5.116752316
"3649","b3724","phoU","negative regulator of PhoR/PhoB two-component regulator",4.016148242,4.136987679,2.215861139,2.402505788,0.39876605,1.540466375,4.248170985,3.337349593,5.209430369,2.870908058,4.481610653,5.994700599
"3650","b3725","pstB","phosphate transporter subunit",4.71312034,2.000802636,2.970587108,4.158930333,1.849964877,2.136110592,5.098169181,5.460841444,6.145118586,2.607498057,4.126954832,5.456028658
"3651","b3726","pstA","phosphate transporter subunit",2.218169983,4.55190337,4.973751884,4.598176768,2.032759272,1.238729252,4.525428471,3.678653606,3.547920731,4.793074318,2.781094439,7.092316543
"3652","b3727","pstC","phosphate transporter subunit",26.85349625,27.53337171,42.59428642,20.45594163,31.39003404,24.03247357,23.80893319,22.26810566,26.99767403,15.47965341,15.79370043,21.46310113
"3653","b3728","pstS","periplasmic phosphate binding protein, high-affinity",40.74655691,39.18979561,26.50506438,27.93766536,21.61394685,13.27825488,17.4495277,40.48228136,25.6880117,20.61528372,20.67339394,17.55495039
"3654","b3729","glmS","L-glutamine:D-fructose-6-phosphate aminotransferase",30.25331096,22.68068983,14.35206843,17.51435638,14.93550079,20.94105144,22.59749182,30.42334749,23.55204827,25.1841228,28.37164544,29.60033425
"3655","b3730","glmU","fused N-acetyl glucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyl transferase",10.90987958,9.841328057,10.42893007,18.36783786,9.176527317,6.188088572,9.681198423,11.4841307,10.86741458,10.26161295,11.03997574,11.5481588
"3656","b3731","atpC","F1 sector of membrane-bound ATP synthase, epsilon subunit",9.656958678,3.064192056,2.907049116,11.23529398,10.98934898,3.395740531,5.671255753,2.549507467,1.872638818,8.125720699,3.894255305,5.466369358
"3657","b3732","atpD","F1 sector of membrane-bound ATP synthase, beta subunit",19.22625213,5.779481545,8.710562479,21.82150813,21.39123406,7.368498781,12.89126799,10.13633626,8.089220211,14.36459071,10.95237158,7.123916574
"3658","b3733","atpG","F1 sector of membrane-bound ATP synthase, gamma subunit",9.749631397,2.595020854,2.666480762,12.26211514,7.238041127,3.402944572,6.9885603,3.517522826,4.251405412,8.281933105,6.888846277,4.614887407
"3659","b3734","atpA","F1 sector of membrane-bound ATP synthase, alpha subunit",43.48078097,25.40688916,29.77749366,43.06913757,35.54482392,26.85543214,14.18703343,23.72968691,19.09502795,21.94083649,18.86788755,16.1983635
"3660","b3735","atpH","F1 sector of membrane-bound ATP synthase, delta subunit",3.030281967,1.951111145,1.065477567,5.555558813,1.195901221,2.14534799,4.585147809,1.990366289,0.553590068,3.013083265,3.61279558,0.780478087
"3661","b3736","atpF","F0 sector of membrane-bound ATP synthase, subunit b",15.59970586,6.19980852,7.04131735,22.03541329,9.458109365,1.540857064,14.26159031,10.00698193,1.715442123,12.37171052,12.00647461,5.727331899
"3662","b3737","atpE","F0 sector of membrane-bound ATP synthase, subunit c",5.790309788,2.376298427,1.266379764,5.344496164,5.440840644,2.468611793,2.679993965,5.77892692,1.829874703,3.1901085,3.890857431,0.942898636
"3663","b3738","atpB","F0 sector of membrane-bound ATP synthase, subunit a",29.66041334,27.09877823,15.48451809,31.27379671,31.90043374,17.53896816,11.78301974,26.11552305,16.71949645,20.1671724,21.17507944,10.22843083
"3664","b3739","atpI","ATP synthase, membrane-bound accessory factor",3.817670697,8.549810008,4.974257395,4.459654453,6.094904301,4.633453103,4.567672905,6.668432461,6.863838622,2.660731221,2.596623058,2.330021765
"3665","b3740","rsmG","16S rRNA m(7)G527 methyltransferase, SAM-dependent; glucose-inhibited cell-division protein",87.85979511,63.79871268,101.9062454,105.0102658,68.14618484,46.55994676,67.17854619,48.46946055,54.26316943,44.33475943,33.96014516,19.63064907
"3666","b3741","mnmG","5-methylaminomethyl-2-thiouridine modification at tRNA U34",17.28508403,14.14371184,13.14571887,18.43066519,9.526098008,15.72041014,27.1231832,19.26408195,15.08207978,23.05497362,17.60957811,15.58423249
"3667","b3742","mioC","FMN-binding protein MioC",8.89704461,5.634187121,2.136886011,6.046704211,1.07832029,3.388382946,5.307653746,6.141282964,3.140990179,6.486029407,5.33709074,2.551841037
"3668","b3743","asnC","transcriptional activator of asnA; autorepressor",8.108448188,3.89552173,7.747012176,7.522836499,3.676621904,3.40192605,6.465441595,7.863182809,9.180871845,5.127067944,6.177454019,4.909560932
"3669","b3744","asnA","asparagine synthetase A",148.1081194,19.06269779,19.10384675,93.48087368,27.60233299,36.7323052,58.50648225,43.00595388,34.21419682,65.91196057,110.2605107,47.69303677
"3670","b3745","viaA","stimulator of RavA ATPase activity; von Willebrand factor domain protein",38.42095363,40.24612438,39.77715449,88.81684293,25.02183271,43.57991841,30.82532106,35.06038478,54.42963844,41.40504403,43.52646756,50.33208919
"3671","b3746","ravA","hexameric AAA+ MoxR family ATPase, putative molecular chaperone",16.17237496,14.8193479,12.3060193,12.52848045,15.73719694,12.95335025,13.30463224,20.72324734,29.50638592,19.91407343,15.29310844,15.94986923
"3672","b3747","kup","potassium transporter",26.26659912,15.60726276,15.39545655,11.83400658,12.7387404,19.10463908,19.30310577,20.13733163,21.93573506,15.90328971,15.58784756,12.93791137
"3673","b3748","rbsD","putative cytoplasmic sugar-binding protein",6.504572371,3.862802391,3.417772624,3.529667742,1.711851273,0.620695222,3.960147734,4.697762839,4.528575577,2.854239429,4.310450031,3.889713497
"3674","b3749","rbsA","fused D-ribose transporter subunits of ABC superfamily: ATP-binding components",13.50155129,6.74769192,8.964003611,7.899660724,5.117951323,6.790699684,9.888812172,12.67185343,9.480230572,9.936110259,11.95567845,7.712517675
"3675","b3750","rbsC","D-ribose transporter subunit",8.122929839,1.708292119,3.098950566,5.673230248,3.306518544,2.181280907,8.08613331,5.011672232,3.772713943,5.652043136,3.431020459,5.699601126
"3676","b3751","rbsB","D-ribose transporter subunit",12.95856541,8.089685433,6.928033842,6.154008474,7.547492008,4.918750631,15.54395318,11.45509911,13.59723315,19.36979738,12.95453762,9.492848308
"3677","b3752","rbsK","ribokinase",53.27881048,21.94566514,38.28521263,28.33182023,50.9966691,37.61959154,48.19798467,26.57415187,32.59657046,39.65757618,20.90765631,21.43471649
"3678","b3753","rbsR","transcriptional repressor of ribose metabolism",159.2853087,28.14783734,20.46420086,66.01974452,58.76489516,37.61411561,48.87690931,33.42159039,31.18519607,63.88096228,50.12357593,32.05597755
"3679","b3754","hsrA","putative multidrug or homocysteine efflux system",27.55994048,32.92651677,30.11110607,46.57490242,36.48205144,74.24794122,46.46207257,27.58603295,19.86989381,42.45525821,30.95514158,31.98604548
"3680","b3755","yieP","putative transcriptional regulator",8.71723443,3.877132701,4.133762722,4.933064083,10.7970821,7.722134128,6.990604045,6.677205604,5.253565111,13.98197638,8.159099804,6.931814303
"3681","b3756","rrsC","16S ribosomal RNA of rrnC operon",320.1806218,260.1456891,207.6808392,98.21550942,110.9823603,193.9180637,114.3780202,235.3526132,193.2018212,41.0217825,52.20941101,50.51169583
"3682","b3757","gltU","Glu tRNA",0.509617386,1.68633206,2.922129066,3.211456903,2.957344783,3.995299763,0.271570219,0.541049234,2.084507432,2.272490558,4.016412521,7.455682319
"3683","b3758","rrlC","23S ribosomal RNA of rrnC operon",304.2923807,260.2837118,185.4098772,81.79344417,102.468421,190.2569133,123.0637836,311.8790835,169.5761902,28.34266982,42.74960983,52.1533427
"3684","b3759","rrfC","5S ribosomal RNA of rrnC operon",8.308855357,16.71220862,12.53729731,2.955668274,7.006845225,9.567389506,4.784782792,8.008603383,10.05678857,1.742412647,2.69176307,1.173300302
"3685","b3760","aspT","Asp tRNA",6.882750357,5.208430736,1.640669353,4.328251683,4.729054682,3.078036257,0.539323985,3.436987307,1.721912317,0.723248162,2.631443552,0.597183495
"3686","b3761","trpT","Trp tRNA",32.71401159,9.154787505,3.235741671,19.01758575,7.908122885,4.62750473,0.817851096,7.654664444,5.01915906,3.434974427,9.994937682,0.574165857
"3687","b4480","hdfR","flhDC operon transcriptional repressor",5.973837365,20.07476449,21.63859754,8.404733067,3.408478299,3.078426946,259.1800998,44.08351647,44.35490236,386.205187,76.93356961,55.15723356
"3688","b3764","yifE","UPF0438 family protein",33.48627841,28.45924219,34.86458605,23.68132548,17.79167967,21.29046653,16.0788671,20.2959413,15.95281532,18.13305986,10.99909247,20.98705132
"3689","b3765","yifB","bifunctional magnesium chelatase family protein and putative transcriptional regulator",78.64663049,22.92243445,24.67672279,86.7106378,26.3070491,13.89323703,543.1910051,65.71154057,62.48901913,568.3564361,114.3409285,83.37182034
"3690","b3766","ilvL","ilvG operon leader peptide",5.426033377,2.754285501,1.290608785,5.150880694,4.550226246,0.30870402,0.534064979,0.366548251,0.378662357,2.847100324,0.846286874,1e-05
"3691","b4669","ilvX","uncharacterized protein",0.540508292,1e-05,0.264797376,1e-05,1e-05,1e-05,1e-05,0.183274126,0.193398163,0.865085411,0.31484563,1e-05
"3692","b3769","ilvM","acetolactate synthase 2 small subunit",0.963399108,0.742787387,1e-05,1e-05,1e-05,1e-05,0.26249476,0.535376983,0.536690939,0.356440891,1e-05,0.193827936
"3693","b3770","ilvE","branched-chain amino-acid aminotransferase",4.450161891,2.965378178,2.079427221,1.4175189,2.31632264,2.144722001,5.11666596,2.705916506,6.716238975,3.776807791,3.040727579,2.583441069
"3694","b3771","ilvD","dihydroxyacid dehydratase",10.89102282,8.320392102,11.26856205,9.435060569,6.068424345,7.381884652,22.06580074,11.51437685,17.93078848,17.17396033,14.09927834,12.18796953
"3695","b3772","ilvA","L-threonine dehydratase, biosynthetic; also known as threonine deaminase",94.42907298,51.05052485,66.82546836,64.97829304,57.56328859,55.13844592,70.55589615,72.46684971,82.60357295,61.28738128,73.49137458,70.36231114
"3696","b3773","ilvY","transcriptional activator of ilvC; autorepressor",13.96772575,13.83680722,10.48960706,12.60498568,13.2908443,8.339623924,58.43908787,14.95055445,20.1571648,73.24380788,20.06322491,11.26363332
"3697","b3774","ilvC","ketol-acid reductoisomerase, NAD(P)-binding",12.56204855,19.52702681,22.55491673,14.3466196,17.62767855,29.57356209,71.77430254,19.79484718,33.04501854,89.45746641,30.31103513,65.55070579
"3698","b3775","ppiC","peptidyl-prolyl cis-trans isomerase C (rotamase C)",5.804901181,5.115324429,12.26599596,4.3662237,10.32323318,12.95146675,12.9053547,5.519763151,15.71195487,23.43428844,9.329297268,4.693401867
"3699","b3778","rep","DNA helicase and single-stranded DNA-dependent ATPase",26.14171126,13.4320817,17.54977801,28.18968471,17.99877386,7.398870325,59.59843523,20.8703537,28.75596189,41.11154956,21.37242264,21.34498217
"3700","b3779","gpp","guanosine pentaphosphatase/exopolyphosphatase",28.25036104,27.56517999,19.77601516,28.88135561,19.38753441,14.18017907,78.80154616,41.21403863,26.36720768,83.3521319,38.32743086,34.28321079
"3701","b3780","rhlB","ATP-dependent RNA helicase",38.5518926,115.8926667,111.0073867,66.64848122,67.60370584,29.59266657,33.35970453,96.30001337,116.3344144,42.06987624,43.27765082,13.77626317
"3702","b3781","trxA","thioredoxin 1",20.96831508,37.89827705,30.69758651,36.67640816,39.6204538,38.57756427,20.14478748,32.57535752,19.61848535,21.3088988,34.17341654,18.71020674
"3703","b3783","rho","transcription termination factor",14.14585514,15.48356882,12.54373369,20.97072698,14.19291581,29.30204665,17.48438698,10.72672435,9.701587991,11.40932835,13.31216427,15.81265858
"3704","b3784","wecA","UDP-GlcNAc:undecaprenylphosphate GlcNAc-1-phosphate transferase",16.29323949,13.82824828,9.651973394,20.46986858,16.36398421,21.87131013,11.19322481,13.25084677,7.255333123,11.65008071,10.70261997,17.23179968
"3705","b3785","wzzE","Entobacterial Common Antigen (ECA) polysaccharide chain length modulation protein",6.233327255,3.871001243,6.188387822,2.471891471,2.673384488,2.770741449,4.784782792,3.445760449,3.947348506,5.191343403,2.998965026,5.333405246
"3706","b3786","wecB","UDP-N-acetyl glucosamine-2-epimerase",15.05958624,12.71660186,15.48057848,11.19443025,11.57606285,14.15364078,12.88024689,8.783620963,11.79590896,12.34976215,6.818589647,7.535461223
"3707","b3787","wecC","UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase",12.54996484,9.497918702,6.629501186,12.56005019,8.4732683,10.15692996,5.176805979,11.09112222,10.7711302,9.555523675,7.640249647,10.51387612
"3708","b3788","rffG","dTDP-glucose 4,6-dehydratase",7.158181185,4.193739816,2.751386768,4.611698594,7.405214347,3.096511055,2.957672133,6.01431037,4.273203413,3.90332824,4.041911546,3.142786392
"3709","b3789","rffH","glucose-1-phosphate thymidylyltransferase",1.242298497,1.489569693,1.899535851,3.091035938,2.199138637,0.915856138,2.375510103,4.315694003,2.038600672,4.049254336,4.595582196,3.938964165
"3710","b3790","wecD","TDP-fucosamine acetyltransferase",4.484879933,1.71406349,2.624459109,2.174571051,0.565542342,1.555026157,2.378905874,4.481826696,1.842907543,4.446323891,3.813701026,2.169552166
"3711","b3791","wecE","TDP-4-oxo-6-deoxy-D-glucose transaminase",9.756648167,3.39056546,2.699858855,6.66879382,6.166815069,6.777547271,4.579460541,3.939826952,3.996582815,8.399286704,4.596569301,6.39873465
"3712","b3792","wzxE","O-antigen translocase",5.212384362,2.271353092,1.360434841,2.845155924,3.872060885,4.634080937,1.641637211,1.844631415,2.576031046,2.885701243,3.013550759,8.358541924
"3713","b4481","wecF","TDP-Fuc4NAc:lipidIIFuc4NAc transferase",2.844276801,2.534633885,2.885681102,0.670584872,4.575319904,3.070832216,2.998812292,2.384730138,4.866137594,2.68401534,2.213272237,1.962168138
"3714","b3793","wzyE","putative ECA polysaccharide chain elongation protein",7.525156688,4.331044404,1.540326211,4.964882869,6.646611273,4.612317114,7.765872428,3.461702012,7.454261349,5.733638422,3.569069742,6.986657258
"3715","b3794","wecG","UDP-N-acetyl-D-mannosaminuronic acid transferase",11.62428402,12.33119456,11.02849921,12.29708858,12.98377167,11.99600167,5.644202309,6.164766984,7.860267561,8.46190301,7.776290983,15.77500504
"3716","b3795","yifK","putative APC family amino acid transporter",9.328859595,1.975207744,4.80622778,7.799515547,3.150008588,2.772619419,3.481812711,3.776670471,6.941879867,4.946815434,3.623263767,2.33411631
"3717","b3796","argX","Arg tRNA",1e-05,0.257149336,1e-05,1e-05,0.437695075,2.14534799,0.543140438,0.337657463,0.56965731,1e-05,1e-05,0.585578354
"3718","b3797","hisR","His tRNA",0.23936324,1e-05,1e-05,0.670584872,1e-05,1e-05,0.261645818,1e-05,1e-05,1e-05,0.822507928,0.791011431
